scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
T02_east_level_high,4102,105,10.4,"[-0.26666666666666927, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0105.txt,B92549988021B81D8D52E1C4103AE06DA3F3EE8180AC039FD91A660A00215074,6D3AC38C257166CB50F41A425F02C3C2B742CC288FA852EDD019F60225F48F26,3ACAD756BBCD4C662C4542CDE3474B4F10EC77495AD607D0311B6F3722471451,A929A5A2D2DA79E9,1,1,False,train
T02_east_level_high,4102,115,11.4,"[2.3999999999999986, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0115.txt,5806E8F1C0B85FA325DF751BF0D895602B6913914439ECF6A23FE29E6B4F5F09,206D059A14C8E123F04A332124E61F6C8A4EACC667BC8ECF6AB9262305CF944E,8479831CC5D188E81E581355ACA71B5C1FE47BEFCC90E52DEF54927FB3B52714,182929ADA2A09258,1,1,False,train
T02_east_level_high,4102,124,12.3,"[4.799999999999997, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0124.txt,614D7BE9DC36F1DAFFA3E080CD370C255BA22D0DE0438DA8A37B39BB04ACCBA5,60939038A3EC1346E6BDCAD1F25975F5F7D53820C5E42CE7B0FE442688C53AAD,5CFD45A570175020AB9AE14F84FD8E27CAE6AB6006E99D7F3C3C292E64FF4A2F,52382929ADA2AC92,1,1,False,train
T02_east_level_high,4102,134,13.3,"[7.466666666666669, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0134.txt,C65805CA181B03896E71142B5695E15DEB036B8B3CF0D460434E66E18B81B393,3C827E68D6A2BACBC45461CEAE9F67A74AFCAF209247C05492D795A4AB9DB4A3,E708F650DC724F2F6B3D519B6EB4CA59B54BD2B172BA0724D30BCE2C44274935,52523A2929A9A0AA,1,1,False,train
T02_east_level_high,4102,143,14.2,"[9.866666666666667, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0143.txt,915018E95F207C8B6EF5952D2E48F5E5FA8D299BB73624DBB1C50957A267EC88,4E39217EE03CF73B792660E316822CDAA670CE5438D1878E886AA36E699B993D,3C1575E9F8D06777BB846193EBC89B7F3B7ECB2333DB7D4F0C9DDEE534D4DF77,B052D23A292DA92C,2,1,False,train
T02_east_level_high,4102,153,15.2,"[12.533333333333331, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0153.txt,E2D58843DC3FF1950EE8A27A77F46F9E55B97AFE976DEF85ACC694E3D0E183E6,5DF356191024F9519F672AA0C6EE6D1D770E489007E1767B661860EC9688E26D,58BF8C3F38F1E4E29B109E8B94C4E84F5EF95F4282430B5EF7F284CAF5ADCC4D,A9B0D0D278296DAD,1,2,False,train
T02_east_level_high,4102,162,16.1,"[14.933333333333337, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0162.txt,13B56183CB7FB741E0E4D0B0446A7BE6D29DA2A22465BBD74FC5A132BB9D77CD,337DEF334A89F83A76186D413AB38A26DE3FD0B3F96B2C3B5F753DEE053E881F,C403FEC20ED4AAB13BD4B36B47F5D79E5608F5E46E0B7BB762779F881D53FD6C,E9A9B0C0B2723969,1,1,False,train
T02_east_level_high,4102,172,17.1,"[17.599999999999994, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0172.txt,11A52E96C18947113089339BE465E404D5868A3278CA23BDA337A4592FDF3412,01F4DE3F4C97F689279C72FE3CB490D70C9C3F51EA541D40DE91D77A2B7896AA,E981C318A084882F2758A32227DE2C7ECBDE6CD6F42C025A160BDF8645A717E0,31E9A9B0C0B27239,1,1,False,train
T02_east_level_high,4102,181,18.0,"[20, 6, 60]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T02_east_level_high__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T02_east_level_high__frame_0181.txt,3AF71D4FF4D773F6AB6DC0247376E7054CE90E07A8B75EACDDAA385E49613E0C,77F94A3F94F91F828FF31BD7034A686D05006FA510D5187526F68FA76B467468,9BCE8D4578A9B39EC711A8B4C5FABE0A44AFB1488C6A002CFFE67302CF2652F9,3079A9A97080B272,1,1,False,train
T03_east_ascending,4103,1,0.0,"[-35, -8, 46]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0001.txt,9D5CBD2C2B62AB2E3358CBE0F50BFA1982EEF0CCA5A4B445EDDA44783D8426E9,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,CA86FF126497804AE27F0AD84AFF3ED9EB6E703C296B2A55AC0A658DC0684F83,0101010000000000,0,0,True,train
T03_east_ascending,4103,10,0.9,"[-32.5, -8, 46.8]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0010.txt,F3AFBC62BF76FD620581F4B4C33F4E9EFF16CF16826104E723EC9636165CF37D,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,1FC4DBFDA32111FB48B14800CD74FAA52BD93DDA2BD7266BFC58E55238DF5DD4,0101010100000000,0,0,True,train
T03_east_ascending,4103,20,1.9,"[-29.72222222222222, -8, 47.68888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0020.txt,0228D57AA2A670DE2749449C3D12E35AF488C2DDF83CC25CCEEFEDBC0DE5242A,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D24C77A27C368C71E3166AB49AC8064A20BAD8913BEAE1A0C071F433CEDB370C,0603010101010000,0,0,True,train
T03_east_ascending,4103,29,2.8,"[-27.22222222222222, -8, 48.48888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0029.txt,C1B28C2491AB3ADA6080C5400E476403E27EB38D29ED86AF079320BF672729CB,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C02D8CACE4C3A5CE42F4EDF9F6168AB4A8D99B6572B8C0E65791C536A69E5AE4,6C6C160101010000,0,0,True,train
T03_east_ascending,4103,39,3.8,"[-24.444444444444443, -8, 49.37777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0039.txt,919525B33CB2B5D5FB07E6F0AD839F4F8E72615658A35B415197DBC4871AC5DD,1FC84D7C32E60DB846F213D9F6927EE5593787B53E06A3BCA98A8D7B56734ED7,80B6BA13FB0FE35A243DF0DF8CE83C8FB27C4B32ABBCFE7640426690A48E8B3A,69CDCC4C46124101,1,0,False,train
T03_east_ascending,4103,48,4.7,"[-21.944444444444443, -8, 50.17777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0048.txt,A7CB0934318D60B9B44C716A665CDBB42B631E2649E1CFA8233F0D5335B51E5D,9381C11C48E34CA332A12BDC83DEF621FED9ECDBA5B5371020E70DE82EFC4D84,D51FCD05F4D93606B6DC03F8F9F980F159686818B7BD1FB9EBE6515588C54A75,B3B169CDCC444E32,1,1,False,train
T03_east_ascending,4103,58,5.7,"[-19.166666666666668, -8, 51.06666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0058.txt,4944174AB757B0609D3B7763C1F22CD4D3C02B5D60250385134433C974B0530A,0CC7089918BF59C1814979E482DCDD7EFC87197ACBCBE4CB74746471A7817FDB,9C1A48BF1F580A6C232556AF8CB84BCBFA5025F82214C32A06877EA2C3FF6398,333333B179ACC44C,1,1,False,train
T03_east_ascending,4103,67,6.6,"[-16.666666666666668, -8, 51.86666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0067.txt,F3DE652F0A2FECE4366D4EA75041CC42AD97DBEB39D51310C7BDE05998008135,DBBAE40B602EB95370ED2F7270053E1308BC26CBDD31F824E3A3FB14BA1932A0,FA1C176791867266F23B74D9FABC464EE061C8E804CA7BBE481BCD962D434C9F,6D6563333331796D,1,1,False,train
T03_east_ascending,4103,77,7.6,"[-13.88888888888889, -8, 52.75555555555555]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0077.txt,1FE59D0A3FD6968F7DC46B9CAD755E78717AE9DC3DCE69AA0EDD440BCA3E3C96,CECAB92373691E65CF8CDAD5DDF7C73B264CFA37CD435E3CF7520B5FF4EE8C4F,C024116E9AA7CE353901DF823D2CAB46B9D8F2AC138007978BF7AF01D27C2A48,CD496D6563233335,0,1,False,train
T03_east_ascending,4103,86,8.5,"[-11.38888888888889, -8, 53.55555555555556]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0086.txt,9F41FB5F583BF855D4EB9C765653ACD65D7AA63383DBCBF4EB1BDE7F23EA7374,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0599480B89B5E892B76EC2B8C3D2A99A956D15098507C08F3FC07849470F5CD2,234DCDCD2D617363,0,0,True,train
T03_east_ascending,4103,96,9.5,"[-8.61111111111111, -8, 54.44444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0096.txt,83972F4CCB709F985076422CBBFE3D92795F4812A2D40D0B195945C98EFF416A,E92F0D70DC8659760FA65CFE18F2AFDDC6D5796DFAEBC52DA5CE38CDBEAB146C,272E7CA82B975B17D23E6FFB8D5C3B9C0EFD83629C043829A2ED11D7ED07C815,B1334B2DCDCD5D65,1,1,False,train
T03_east_ascending,4103,105,10.4,"[-6.111111111111114, -8, 55.24444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0105.txt,D51B7789F7FC609297024C3374FF9053EDB6EEED6AA405C2A5466BE247E7D1CD,734605F91ADA5E3FFF92F08C1A37A9D4B0B00503288047AD1F657FA816503561,127E25358C02315493317F089AD85BC7EBD2F0F0B09DEA0562C1512B32FFD517,2934330F132DCDCD,1,1,False,train
T03_east_ascending,4103,115,11.4,"[-3.3333333333333357, -8, 56.13333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0115.txt,78E87A353104F3557FC6BF9273E65BB2E00A7756E5C0786F9180B8FDFA671F80,A5035063BBDCDCCD734B2149EA8112BC295DEDE1EE11D1181F63BE05B7232A73,9BDE840D88E818CBCACA5E6D5F9B09419B7DB35B0BCE51310877C6092CEF5E91,69293430330F230D,1,1,False,train
T03_east_ascending,4103,124,12.3,"[-0.8333333333333357, -8, 56.93333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0124.txt,8E4237BED7554E52974F566A3DB324CF29BFC85EFC07024125090F44883EAAD0,89127610B50840A5204E19A9BE21F712D9CE36095BBCAFB7EC0389834E19F222,54C3D4FB9BC999F923DA50B4128D184BA18CD89D8955954E1DFFE922FA306326,1269692834332719,1,1,False,train
T03_east_ascending,4103,134,13.3,"[1.9444444444444429, -8, 57.82222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0134.txt,97278C169CF339C2BE359CCB85BB49A67F174604AA606C8EF6B2AFA9FB85163D,EED5A290A3A32646FE03CC930F45698D00CFEF86818F00F5A14DDDF45E6E7FB6,185B7513FC55C50EC58272D45C9F8D9E3FCF568008881580ECD8DB0621C4BDB3,32321B69692C3433,1,1,False,train
T03_east_ascending,4103,143,14.2,"[4.444444444444443, -8, 58.62222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0143.txt,8D24273116CD2D06B604C4151219830A5467AEE4A49AF699170AD9C1F44656C1,744CC9BC4A77DB89E60624B805363A10908AFA582CE3B8C0CF491F60C547C6DE,060ECC79E92505C060A91C35D1789919BDEFB9D1B155A6E55E8EBEAA6072BA9B,3732331B696D2934,1,1,False,train
T03_east_ascending,4103,153,15.2,"[7.222222222222221, -8, 59.51111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0153.txt,EECBA1E2AC87083C28CA01255C7BB835A4C146376E81B79EE593FC3DED0FCC60,B65753F3B8C7E4B92E998A25489D5F4E069124C8CC4BF425938926675B94D1FC,199A1BCE192B8E98803734D7C1FED0992161E8B3D52AF3BF1F44E78B065CDB32,26333233131B696D,0,2,False,train
T03_east_ascending,4103,162,16.1,"[9.722222222222221, -8, 60.31111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0162.txt,F606982D0BB74E4C34B182825C94E3B4D7C958866F319A32F699FFCFACA9A58E,18DA515ED631826504B760677FB4A65EE30C059E6441D95A4C788BC4896F1ACA,B5CB5CBA7B1BF3A243B6BA9B5959BFC978C2B3568214B2F0203F123562271453,72261B3333331B69,1,1,False,train
T03_east_ascending,4103,172,17.1,"[12.5, -8, 61.2]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0172.txt,16100564BD5FE218894E527594AA929B062AE8E18887AA7731809DC496154255,6E5004D5FACB86DA9221FE83AAD5009408C36C82A29463E0BCD4EC3A18E2BB0F,8BE745DA021BF15AEDC78F93B4FC45022F8100219813EE4165D872541458150B,1972262B37323313,1,1,False,train
T03_east_ascending,4103,181,18.0,"[15, -8, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T03_east_ascending__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T03_east_ascending__frame_0181.txt,F8630A373D3AB29E5A808D7D9881973DF5CF749CCE575FD0E618CAC6D197D85F,D5CDF4365B84D968495258BAC017A6616598BCBA4467CD3B79535BE822D44DA6,5820C48FF824128A4753EB8EEFD73060D29FB4C527ECE18E1DC23B84705C983B,B51572662B373333,1,1,False,train
T04_east_descending,4104,1,0.0,"[-30, 9, 67]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T04_east_descending__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T04_east_descending__frame_0001.txt,9ADBF371E483A7DCB9A474B5941C2F3D55BCD97B1B198F86BD565E665E2C4E9E,B75D051D7AECEDC059B82DB3BC4A974D8A83F5EE3EA1C82795DFDE3A1C801B3E,D6C0BC6963E34B54BECAB00B5AA1B5050B4E132F6D92BF897440C710C3548FE5,A135733BA7A5E161,1,1,False,train
T04_east_descending,4104,10,0.9,"[-27.6, 9, 66.1]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T04_east_descending__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T04_east_descending__frame_0010.txt,24F1456D3C119B791A446F3942864ED8D3FBFD70D6E100D88FDE0A90931911B9,AFF73F071E909A23F7741563911866FF6D211FD13A45FD5FB91E452D06D869E3,46020484F018D7D13C482B0A86ADE0B2C0D30EE4CB72FA23063F525D822886EE,A13571536BA7A560,1,1,False,train
T04_east_descending,4104,20,1.9,"[-24.933333333333334, 9, 65.1]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T04_east_descending__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T04_east_descending__frame_0020.txt,98E5ACC9904CAC5E5F8369BC343592B894F1410E8A03B9C7548BE234B46A0BA9,291439BF7ED02C118612553A365870B5DB0AFACEA9F99D09544CDCB26E5EF9B4,3169162FB9A87D622CBDA055B8C9A6E2EC2AFAD9A7A23ACCF478DF50A025ADCB,EBA175525B6BE7A0,1,1,False,train
T04_east_descending,4104,29,2.8,"[-22.53333333333333, 9, 64.2]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T04_east_descending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T04_east_descending__frame_0029.txt,6A61D5C381E7AB29800EE332929DFD78B4EB318A6790F10515F7BBBACD6213A4,B87199BDCF66AD56CF42C0367566196C09D71BF2BD137954B00917E5C9AC51B2,40FBB01D89DB1D2681EAF9CABD8A905AF47AEDBB8D20F8159017E2B188F57C07,53A9B154525B4B67,1,1,False,train
